,,,,,
воспитание,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen', 'gen']",1,[],2
,,,,,
,,"['HEAD', 'gen']",1,,
,,,,,
---,---,---,---,,
,,,,,
творение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
обнаружение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
раскрытие,7,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",7,['nom'],1
,,,,,
,,,,[],6
,,,,,
---,---,---,---,,
,,,,,
заверение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
употребление,4,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",4,[],4
,,,,,
---,---,---,---,,
,,,,,
бракосочетание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['для+gen'],1
,,,,,
---,---,---,---,,
,,,,,
оздоровление,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,[],2
,,,,,
---,---,---,---,,
,,,,,
горение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
происхождение,4,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
,,"['HEAD', 'gen']",3,[],3
,,,,,
---,---,---,---,,
,,,,,
обсуждение,7,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['на+loc'],1
,,,,,
,,"['HEAD', 'gen']",6,[],6
,,,,,
---,---,---,---,,
,,,,,
изнеможение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['в+loc'],1
,,,,,
,,,,['acc (ADJ)'],1
,,,,,
---,---,---,---,,
,,,,,
вынесение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,[],2
,,,,,
---,---,---,---,,
,,,,,
приглашение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['в+nom'],1
,,,,,
,,,,['из+PNCT'],1
,,,,,
---,---,---,---,,
,,,,,
селение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['nom'],1
,,,,,
---,---,---,---,,
,,,,,
укрепление,7,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",7,['CONJ'],1
,,,,,
,,,,[],6
,,,,,
---,---,---,---,,
,,,,,
воскресение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
влияние,10,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],5,['CONJ'],1
,,,,,
,,"['poss', 'HEAD']",1,"['на+acc', 'CONJ']",1
,,,,,
,,"['HEAD', 'gen']",4,['в+loc'],1
,,,,,
,,,,[],3
,,,,,
,,,,['на+acc'],4
,,,,,
---,---,---,---,,
,,,,,
мнение,69,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],10,['по+dat'],1
,,,,,
,,"['poss', 'HEAD']",15,['на+loc'],1
,,,,,
,,"['HEAD', 'gen']",44,['о+loc'],1
,,,,,
,,,,['nom'],3
,,,,,
,,,,['CONJ'],6
,,,,,
,,,,['PREP'],1
,,,,,
,,,,[],56
,,,,,
---,---,---,---,,
,,,,,
развитие,111,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],13,"['в+PRCL', 'INFN,impf,tran']",1
,,,,,
,,"['poss', 'HEAD']",1,['на+loc'],1
,,,,,
,,"['HEAD', 'gen']",97,['в+loc'],6
,,,,,
,,,,[],82
,,,,,
,,,,['за+acc'],1
,,,,,
,,,,['с+ins'],1
,,,,,
,,,,['nom'],4
,,,,,
,,,,['в+gen'],1
,,,,,
,,,,['CONJ'],10
,,,,,
,,,,"['в+loc', 'для+gen', 'по+dat']",1
,,,,,
,,,,['acc'],1
,,,,,
,,,,['dat'],1
,,,,,
,,,,"['в+loc', 'от+gen']",1
,,,,,
---,---,---,---,,
,,,,,
ограничение,8,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['в+acc'],1
,,,,,
,,"['HEAD', 'gen']",6,['в+loc'],1
,,,,,
,,,,[],5
,,,,,
,,,,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
прикрытие,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['со+gen'],1
,,,,,
,,,,['для+gen'],1
,,,,,
---,---,---,---,,
,,,,,
здание,23,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],8,"['VERB,impf,intr plur,3per,pres,indc']",1
,,,,,
,,"['poss', 'HEAD']",1,['на+loc'],3
,,,,,
,,"['HEAD', 'gen']",14,['на+acc'],1
,,,,,
,,,,['CONJ'],3
,,,,,
,,,,['из+gen'],1
,,,,,
,,,,[],14
,,,,,
---,---,---,---,,
,,,,,
расследование,16,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['по+dat'],1
,,,,,
,,"['HEAD', 'gen', 'gen']",1,['в+loc'],1
,,,,,
,,"['poss', 'HEAD']",1,['об+loc'],1
,,,,,
,,"['HEAD', 'gen']",13,[],12
,,,,,
,,,,['PNCT'],1
,,,,,
---,---,---,---,,
,,,,,
удостоверение,3,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],2
,,,,,
,,"['HEAD', 'gen']",2,['PNCT'],1
,,,,,
---,---,---,---,,
,,,,,
словосочетание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['nom'],1
,,,,,
---,---,---,---,,
,,,,,
усмирение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],2
,,,,,
,,"['HEAD', 'gen']",1,,
,,,,,
---,---,---,---,,
,,,,,
лоббирование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
внедрение,4,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",4,['на+loc'],1
,,,,,
,,,,[],3
,,,,,
---,---,---,---,,
,,,,,
обещание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
изучение,5,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,['в+loc'],1
,,,,,
,,"['HEAD', 'gen', 'gen', 'gen']",1,['с+ins'],1
,,,,,
,,"['HEAD', 'gen']",3,[],3
,,,,,
---,---,---,---,,
,,,,,
воспрепятствование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
смешение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,"['CONJ', 'acc']",1
,,,,,
---,---,---,---,,
,,,,,
задымление,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
состояние,30,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],5,"['на+NUMB,intg']",1
,,,,,
,,"['poss', 'HEAD']",1,"['UNKN', 'VERB,impf,tran sing,3per,pres,indc']",1
,,,,,
,,"['HEAD', 'gen']",24,"['VERB,impf,intr sing,3per,pres,indc']",2
,,,,,
,,,,['CONJ'],2
,,,,,
,,,,[],22
,,,,,
,,,,"['INFN,perf,tran']",2
,,,,,
---,---,---,---,,
,,,,,
двадцатилетие,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['PNCT'],1
,,,,,
---,---,---,---,,
,,,,,
клеймение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,"['PRTS,perf,past,pssv masc,sing']",1
,,,,,
---,---,---,---,,
,,,,,
растение,4,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,['CONJ'],1
,,,,,
,,['HEAD'],3,"['VERB,impf,tran plur,3per,pres,indc']",1
,,,,,
,,,,['с+ins (ADJ)'],1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
установление,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,['nom'],1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
изменение,39,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],18,"['VERB,impf,intr plur,3per,pres,indc']",1
,,,,,
,,"['HEAD', 'gen', 'gen']",1,['накануне+gen'],1
,,,,,
,,"['poss', 'HEAD']",2,['на+loc'],1
,,,,,
,,"['HEAD', 'gen']",18,"['VERB,impf,tran sing,1per,pres,indc']",1
,,,,,
,,,,['CONJ'],4
,,,,,
,,,,"['в+loc', 'в+loc']",1
,,,,,
,,,,['в+acc'],8
,,,,,
,,,,"['VERB,impf,tran plur,3per,pres,indc']",1
,,,,,
,,,,['в+loc'],4
,,,,,
,,,,[],16
,,,,,
,,,,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
избиение,3,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],3,['от+gen'],1
,,,,,
,,,,['acc'],1
,,,,,
,,,,['по+dat'],1
,,,,,
---,---,---,---,,
,,,,,
поражение,4,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],3,['ADVB'],1
,,,,,
,,"['HEAD', 'gen']",1,['CONJ'],1
,,,,,
,,,,"['от+gen', 'в+loc', 'в+loc']",1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
желание,14,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],10,['CONJ'],3
,,,,,
,,"['poss', 'HEAD']",2,"['INFN,perf,intr', 'INFN,perf,intr']",1
,,,,,
,,"['HEAD', 'gen']",2,[],3
,,,,,
,,,,"['INFN,perf,tran']",3
,,,,,
,,,,"['INFN,perf,intr']",4
,,,,,
---,---,---,---,,
,,,,,
население,26,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['nom (ADJ)'],1
,,,,,
,,"['HEAD', 'gen']",24,['к+nom'],1
,,,,,
,,,,['acc'],1
,,,,,
,,,,['CONJ'],1
,,,,,
,,,,[],21
,,,,,
,,,,['с+gen'],1
,,,,,
---,---,---,---,,
,,,,,
помилование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['с+ins'],1
,,,,,
---,---,---,---,,
,,,,,
взыскание,4,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen', 'gen']",1,['из+gen'],1
,,,,,
,,"['poss', 'HEAD']",1,[],2
,,,,,
,,"['HEAD', 'gen']",2,['с+gen'],1
,,,,,
---,---,---,---,,
,,,,,
разрастание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['в+loc'],1
,,,,,
---,---,---,---,,
,,,,,
общение,7,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],7,['CONJ'],2
,,,,,
,,,,['с+ins'],3
,,,,,
,,,,['nom'],1
,,,,,
,,,,['с+PRCL'],1
,,,,,
---,---,---,---,,
,,,,,
бурение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['на+loc'],1
,,,,,
,,,,['для+gen'],1
,,,,,
---,---,---,---,,
,,,,,
преследование,6,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,"['с+NOUN,inan,neut,Fixd sing,nomn']",1
,,,,,
,,"['poss', 'HEAD']",1,['в+loc'],1
,,,,,
,,"['HEAD', 'gen']",3,[],4
,,,,,
---,---,---,---,,
,,,,,
сжигание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
улучшение,7,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",7,['nom'],1
,,,,,
,,,,[],6
,,,,,
---,---,---,---,,
,,,,,
сближение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
возражение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
десятилетие,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
сечение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
перекладывание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,"['из+gen', 'в+acc']",1
,,,,,
---,---,---,---,,
,,,,,
продолжение,9,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",9,"['CONJ', 'nom (ADJ)']",1
,,,,,
,,,,[],8
,,,,,
---,---,---,---,,
,,,,,
выполнение,5,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],5
,,,,,
,,"['HEAD', 'gen']",4,,
,,,,,
---,---,---,---,,
,,,,,
восприятие,4,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,[],4
,,,,,
,,"['poss', 'HEAD', 'gen']",1,,
,,,,,
,,"['HEAD', 'gen']",2,,
,,,,,
---,---,---,---,,
,,,,,
прекращение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
поощрение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,[],1
,,,,,
,,,,"['VERB,impf,tran sing,3per,pres,indc']",1
,,,,,
---,---,---,---,,
,,,,,
ограждение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
неуважение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['по+dat'],1
,,,,,
,,,,['к+dat'],1
,,,,,
---,---,---,---,,
,,,,,
рассуждение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['о+loc'],1
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
заседание,30,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],7,['у+gen'],1
,,,,,
,,"['HEAD', 'gen']",23,['при+loc'],1
,,,,,
,,,,['loc'],1
,,,,,
,,,,"['NUMB,intg']",2
,,,,,
,,,,['на+acc'],1
,,,,,
,,,,['nom'],2
,,,,,
,,,,['в+loc'],2
,,,,,
,,,,[],19
,,,,,
,,,,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
рвение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
укоренение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
заболевание,8,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],5,['для+PRCL'],1
,,,,,
,,"['HEAD', 'gen']",3,['loc'],1
,,,,,
,,,,"['VERB,impf,tran sing,3per,pres,indc']",1
,,,,,
,,,,['acc'],1
,,,,,
,,,,['dat'],1
,,,,,
,,,,[],3
,,,,,
---,---,---,---,,
,,,,,
опасение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['по+dat'],1
,,,,,
,,,,"['INFN,perf,intr']",1
,,,,,
---,---,---,---,,
,,,,,
удешевление,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
искоренение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
погашение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
подавление,3,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen', 'gen']",1,[],3
,,,,,
,,"['HEAD', 'gen']",2,,
,,,,,
---,---,---,---,,
,,,,,
обращение,14,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],5,['с+ins'],1
,,,,,
,,"['poss', 'HEAD']",1,"['к+dat', 'к+dat']",1
,,,,,
,,"['HEAD', 'gen']",8,['к+dat'],1
,,,,,
,,,,['в+acc'],2
,,,,,
,,,,['в+loc'],1
,,,,,
,,,,"['к+dat', 'VERB,perf,intr plur,impr,excl']",1
,,,,,
,,,,[],7
,,,,,
---,---,---,---,,
,,,,,
усвоение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
занижение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
омоложение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
удобрение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['из+gen'],1
,,,,,
,,,,['для+gen'],1
,,,,,
---,---,---,---,,
,,,,,
опубликование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
ценообразование,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['CONJ'],1
,,,,,
,,,,['на+acc'],1
,,,,,
---,---,---,---,,
,,,,,
вычеркивание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['из+gen'],1
,,,,,
---,---,---,---,,
,,,,,
спонсирование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['с+PNCT'],1
,,,,,
---,---,---,---,,
,,,,,
проявление,6,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",2,[],6
,,,,,
,,"['HEAD', 'gen']",4,,
,,,,,
---,---,---,---,,
,,,,,
обеззараживание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['из+gen'],1
,,,,,
---,---,---,---,,
,,,,,
пленение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['nom'],1
,,,,,
---,---,---,---,,
,,,,,
расписание,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['nom'],1
,,,,,
,,"['HEAD', 'gen', 'gen']",1,['PNCT'],1
,,,,,
---,---,---,---,,
,,,,,
расставание,3,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],3,['с+ins'],3
,,,,,
---,---,---,---,,
,,,,,
движение,15,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,['по+dat'],1
,,,,,
,,['HEAD'],10,['nom'],2
,,,,,
,,"['poss', 'HEAD']",1,['на+loc'],1
,,,,,
,,"['HEAD', 'gen']",3,['против+gen'],1
,,,,,
,,,,['за+ins'],1
,,,,,
,,,,['в+acc'],1
,,,,,
,,,,['CONJ'],2
,,,,,
,,,,"['VERB,impf,intr plur,past,indc']",1
,,,,,
,,,,['в+loc'],1
,,,,,
,,,,[],3
,,,,,
,,,,"['nom', 'acc']",1
,,,,,
---,---,---,---,,
,,,,,
скашивание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
сокращение,14,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
,,"['HEAD', 'gen']",13,"['dat', 'nom']",1
,,,,,
,,,,['на+loc'],1
,,,,,
,,,,[],10
,,,,,
,,,,['на+gen'],1
,,,,,
---,---,---,---,,
,,,,,
исполнение,13,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['acc'],1
,,,,,
,,"['poss', 'HEAD']",1,[],11
,,,,,
,,"['HEAD', 'gen']",10,"['acc', 'под+acc', 'CONJ']",1
,,,,,
---,---,---,---,,
,,,,,
впечатление,11,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],8,['acc'],1
,,,,,
,,"['HEAD', 'gen', 'ins']",1,"['VERB,impf,intr plur,3per,pres,indc', 'nom']",1
,,,,,
,,"['HEAD', 'gen']",2,['об+loc'],1
,,,,,
,,,,['по+dat'],1
,,,,,
,,,,['CONJ'],2
,,,,,
,,,,"['VERB,impf,tran plur,3per,pres,indc']",1
,,,,,
,,,,['PNCT'],1
,,,,,
,,,,[],3
,,,,,
---,---,---,---,,
,,,,,
высвобождение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['из-за+gen'],1
,,,,,
---,---,---,---,,
,,,,,
веление,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
извещение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['о+loc'],1
,,,,,
---,---,---,---,,
,,,,,
обесценение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
негодование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['nom'],1
,,,,,
---,---,---,---,,
,,,,,
высказывание,7,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],3,['о+loc'],1
,,,,,
,,"['poss', 'HEAD']",4,['nom'],1
,,,,,
,,,,"['VERB,perf,intr plur,1per,futr,indc']",1
,,,,,
,,,,['в+PNCT'],1
,,,,,
,,,,['в+acc'],1
,,,,,
,,,,[],2
,,,,,
---,---,---,---,,
,,,,,
рассеивание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
празднование,5,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,[],4
,,,,,
,,"['HEAD', 'gen']",4,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
занятие,9,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",2,['по+dat'],1
,,,,,
,,['HEAD'],6,['на+loc'],1
,,,,,
,,"['poss', 'HEAD']",1,['nom'],1
,,,,,
,,,,"['с+ins', 'VERB,impf,intr plur,3per,pres,indc', 'VERB,perf,intr plur,past,indc']",1
,,,,,
,,,,['в+loc'],2
,,,,,
,,,,[],1
,,,,,
,,,,['dat'],1
,,,,,
,,,,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
умение,4,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],3,"['INFN,impf,intr']",2
,,,,,
,,"['poss', 'HEAD']",1,"['INFN,impf,tran']",1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
наказание,11,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],10,['за+acc'],1
,,,,,
,,"['poss', 'HEAD']",1,['по+dat'],1
,,,,,
,,,,"['acc', 'dat (ADJ)']",1
,,,,,
,,,,['по+gen'],1
,,,,,
,,,,['CONJ'],2
,,,,,
,,,,['в+loc'],3
,,,,,
,,,,['PNCT'],1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
развертывание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen', 'gen']",1,"['в+loc', 'в+loc']",1
,,,,,
---,---,---,---,,
,,,,,
понятие,7,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],7,['nom'],4
,,,,,
,,,,['loc'],1
,,,,,
,,,,['PNCT'],1
,,,,,
,,,,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
сообщение,16,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",3,"['nom', 'в+NUMB,intg']",2
,,,,,
,,['HEAD'],7,['по+dat'],1
,,,,,
,,"['poss', 'HEAD']",1,['о+loc'],4
,,,,,
,,"['HEAD', 'gen']",5,['в+loc'],1
,,,,,
,,,,['CONJ'],1
,,,,,
,,,,"['в+loc', 'о+loc']",1
,,,,,
,,,,[],4
,,,,,
,,,,"['из+gen', 'VERB,impf,intr plur,3per,pres,indc']",1
,,,,,
,,,,"['UNKN', 'по+loc']",1
,,,,,
---,---,---,---,,
,,,,,
сибнедропользование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['nom'],1
,,,,,
---,---,---,---,,
,,,,,
непопадание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['на+acc'],1
,,,,,
---,---,---,---,,
,,,,,
рыхление,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
задание,4,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],4,['по+dat'],1
,,,,,
,,,,['на+PNCT'],1
,,,,,
,,,,['PNCT'],1
,,,,,
,,,,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
вымораживание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
трение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,"['вокруг+gen', 'nom']",1
,,,,,
---,---,---,---,,
,,,,,
обоснование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
сжижение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
облегчение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
вливание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['в+acc'],1
,,,,,
---,---,---,---,,
,,,,,
сведение,12,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],10,['от+gen'],1
,,,,,
,,"['poss', 'HEAD']",2,['о+loc'],6
,,,,,
,,,,"['о+loc', 'CONJ']",1
,,,,,
,,,,['обо+loc'],1
,,,,,
,,,,['в+acc'],1
,,,,,
,,,,[],2
,,,,,
---,---,---,---,,
,,,,,
подозрение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['в+loc'],2
,,,,,
---,---,---,---,,
,,,,,
телерадиовещание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
стихотворение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
влечение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['к+dat'],1
,,,,,
---,---,---,---,,
,,,,,
посещение,3,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['в+acc'],1
,,,,,
,,"['poss', 'HEAD', 'gen']",1,[],2
,,,,,
,,"['HEAD', 'gen']",1,,
,,,,,
---,---,---,---,,
,,,,,
соглашение,17,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,['с+ins'],4
,,,,,
,,['HEAD'],13,['nom'],1
,,,,,
,,"['HEAD', 'gen', 'gen']",1,"['VERB,impf,intr neut,sing,past,indc']",1
,,,,,
